message,created_time,type,shares/count,id,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"【微笑模範生-台中五權陳禹同】
個性熱心溫暖的禹同，從高一就在肯德基半工半讀，已經邁入第5年，是資深老鳥啦！主動親切的態度，不僅讓客人多次打電話到客服中心特別指名稱讚，下班時就算沒穿制服，走在路上也常被熟客認出來，都成為朋友了呢！禹同每次看著被服務過的客人笑著離開，就是他最大的成就感！請大家跟團長一起給禹同一個讚吧！",2013-10-03T16:00:01+0000,photo,2,324273577645211_548621321877101,456,false,false,ranked,13,false,,,,
"【肯德基X誠品 花東學童文創體驗】
近200位花東師生接受誠品邀請來台北體驗文創之旅，參觀了兩廳院、米羅展、松山菸廠，度過了兩天充實又歡樂的藝文世界！\(^▽^)/
肯德基共襄盛舉招待了大家豐盛美食，從肯德基姐姐的互動遊戲中，讓每個孩子藉此認識了肯德基的美味炸雞，大家都露出了so good的笑容！請粉絲們給這些孩子們一個讚吧！",2013-10-03T02:00:01+0000,photo,,324273577645211_548948615177705,246,false,false,ranked,0,false,,,,
"KFC廣告詞「 We do chicken right！」翻譯成中文意思是____________。
英文好的粉絲們，請、做、答！",2013-10-02T02:00:00+0000,status,12,324273577645211_548620958543804,321,false,false,ranked,50,false,,,,
"老師在講有沒有在聽？團長在講你一定要聽！今天就是教師節，告訴團長你以前有沒有乖乖聽老師的話阿？
大家一起留言助賀「教師節快樂！」，這麼簡單嘛～",2013-09-28T02:00:00+0000,status,4,324273577645211_548990448506855,367,false,false,ranked,10,false,,,,
"噹噹噹～歡慶開幕！【高雄澄清店限定】買烤炸雙享餐～送瓶裝可樂！活動只到9/30，這個周末來高雄玩耍時，別忘了到肯德基喔！

人在高雄的粉絲請留言喊聲：我是高雄人啦！",2013-09-25T19:59:00+0000,photo,31,324273577645211_549014985171068,532,false,false,ranked,6,false,,,,
哪跟烤翅跑錯棚? 眼尖的粉絲請、作、答！,2013-09-25T02:00:02+0000,photo,10,324273577645211_545210765551490,583,false,false,ranked,166,false,,,,
"誰說只有中午和晚上會肚子餓？不管幾點，上網訂餐，全天都是激省價！咔啦雞腿堡套餐只要$____！知道的粉絲請作答！

激省午晚餐活動辦法：http://goo.gl/vcNlMf
立即網路訂餐！不分時段全天激省價：http://goo.gl/bdDopd",2013-09-24T20:37:00+0000,photo,33,324273577645211_548620771877156,420,false,false,ranked,12,false,,,,
"一日之際在於晨，荷包再緊，日子再省，早餐絕對不能省！肯德基早餐天天省，周周給你不同超值套餐。
明天起，第一周推出的是《肯德基吮指嫩雞蛋烤餅》，套餐價只要____！知道答案的粉絲請作答！",2013-09-24T20:36:00+0000,photo,24,324273577645211_548620518543848,473,false,false,ranked,20,false,,,,
【爺爺來找碴】答案揭曉！有沒有被爺爺考倒呢？告訴團長你找到幾個！,2013-09-24T07:00:01+0000,photo,1,324273577645211_544265748979325,284,false,false,ranked,3,false,,,,
【爺爺來找碴】團長來請粉絲們找爺爺的碴拉！共有5處不同，你能找到幾個？答案下午三點揭曉！,2013-09-24T02:00:00+0000,photo,6,324273577645211_544264475646119,327,false,false,ranked,9,false,,,,
"期間限定的《三味烤翅》你吃過了沒？憑券「一對烤翅+小薯」只要$45！列印或手機出示都可以享有優惠喔！
更多好康優惠券：http://goo.gl/L0G59G 

已經吃過的粉絲留言告訴團長你最喜歡「普羅旺斯香草/港式蜜汁/天府香辣」哪一味？",2013-09-23T02:00:00+0000,photo,68,324273577645211_544263902312843,539,false,false,ranked,6,false,,,,
中秋連假咻/////////一下就過去了！覺得假放的還不過癮的粉絲請、喊、聲！,2013-09-22T13:00:00+0000,status,,324273577645211_542417815830785,940,false,false,ranked,2,false,,,,
"因應颱風來襲，為保障服務人員安全，如地方政府宣佈停止上班時，肯德基該縣市餐廳營業時間將調整為早上10點開始，並暫停提供早餐及外送服務，歡迎使用內用、外帶、車道服務。
停班停課公告：http://www.cpa.gov.tw/",2013-09-20T13:44:40+0000,status,16,324273577645211_546515412087692,805,false,false,ranked,2,false,,,,
"中秋同樂少不了你這位，更少不了三味烤翅這三味，香辣蜜汁香草真夠味，腰帶拉不上無所謂！
立即網路訂購：http://goo.gl/bdDopd

告訴團長，中秋節你吃的飽不飽阿？",2013-09-20T02:00:00+0000,photo,20,324273577645211_542417052497528,537,false,false,ranked,8,false,,,,
"中秋連假四天開始囉！粉絲們打算怎麼渡過阿？
(A)外國的月亮比較圓，出國玩耍去啦！
(B)月圓人團圓，回老家找爹娘～
(C)我很傳統，中秋當然是要烤肉！
(D)不囉嗦，宅在家！
(E)先別說這個了，我沒放假拉> <
(F)以上皆非，中秋節我要...........(留言告訴團長吧！)",2013-09-19T02:00:01+0000,status,2,324273577645211_542416499164250,401,false,false,ranked,31,false,,,,
"月餅吃得好膩～柚子了無新意～
烤肉準備麻煩～收拾打掃累翻～
放假過節就是要好好放鬆！中秋還是叫肯德基外送，兩天前預購滿$700送蛋撻禮盒券，立即網路訂購：http://goo.gl/bdDopd

吃膩月餅的粉絲請留言喊聲「中秋吃蛋撻啦」！",2013-09-17T02:00:01+0000,photo,28,324273577645211_542416035830963,355,false,false,ranked,6,false,,,,
"激省午晚餐活動辦法：http://goo.gl/vcNlMf

網路訂餐不分時段全面激省價，立即GO：http://goo.gl/bdDopd",2013-09-16T02:17:33+0000,video,45,324273577645211_10201408476467814,217,false,false,ranked,29,false,,,,
"肯德基早餐《燻雞起司三明治》內，沒有下列哪個選項？
A 新鮮萵苣
B 滑順美乃滋
C 爽脆小黃瓜
知道答案的粉絲請、作、答！",2013-09-16T02:00:01+0000,photo,4,324273577645211_542415605831006,304,false,false,ranked,32,false,,,,
【微笑模範生－三峽北大餐廳林子楠】雖然才加入短短2個月，已經和肯德基夥伴們建立起深厚的感情！團隊精神讓大家雖然忙碌卻很開心，下班後也常常約了一起去唱歌玩耍！跟很多女生一樣，子楠的願望是環遊世界，最想去的城市是巴黎！大眼睛的她最常被派到櫃台服務，跟團長一樣覺得子楠的笑容跟蛋撻一樣甜美的粉絲，請一起給個讚！一起留言鼓勵「子楠真是so good！」,2013-09-15T20:16:00+0000,photo,14,324273577645211_544268725645694,704,false,false,ranked,8,false,,,,
13號_____星期五要過了！告訴團長，你今天的心情是什麼顏色呢？,2013-09-13T14:00:00+0000,status,,324273577645211_538711032868130,458,false,false,ranked,43,false,,,,
"10人大局怎麼搞定？《中秋同樂餐A餐》$1599，雞腿烤翅烤雞沙拉薯條通通有，人多嘴雜通通滿足！
兩天前預購，再送2張原味蛋撻禮盒券，立即網路訂餐：http://goo.gl/bdDopd",2013-09-13T02:00:00+0000,photo,27,324273577645211_538710542868179,392,false,false,ranked,1,false,,,,
"肯德基新上市【三味烤翅】，哪一味最對你的胃？
A港式蜜汁 B天府香辣 C普羅旺斯香草",2013-09-12T02:00:01+0000,photo,22,324273577645211_538716049534295,615,false,false,ranked,29,false,,,,
"蛋撻熟客「這盒」有禮啦～
每張熟客券可兌換原味蛋撻一盒，一次買3本(9張)，送原味蛋撻6顆！

團長考考粉絲：熟客卷每本$360，加增後平均每顆只要$____？足足省下$____？數學好的粉絲請作答！",2013-09-11T02:00:01+0000,photo,46,324273577645211_537420046330562,486,false,false,ranked,15,false,,,,
"限量是殘酷的，雞會也是殘酷的！今天是最後一天，五塊雞桶餐+8塊上校雞塊=只要$199！
【週三享雞會】，錯過沒＿＿＿＿！知道答案的粉絲請搶答！

活動辦法：http://goo.gl/G9T2qn",2013-09-10T16:00:01+0000,status,51,324273577645211_538710002868233,647,false,false,ranked,22,false,,,,
"有吃有飽祐，沒吃餓肚子！憑優惠券買桶餐或套餐，+$39讓你吃～好～堡又吃～好～飽！
立即列印或下載優惠券，手機出示也可以喔！
優惠券網址：http://goo.gl/L0G59G",2013-09-10T02:00:01+0000,photo,108,324273577645211_539208789485021,755,false,false,ranked,12,false,,,,
"爺爺過生日，粉絲享優惠！歡慶肯德爺爺9/9生日，特別獻出「雙色蛋撻禮盒 $123」生日價！只有今天喔！
粉絲們一起大聲留言祝賀肯德基爺爺《生、日、快、樂》吧！大家猜猜看爺爺今年幾歲了阿？^o^",2013-09-09T02:00:00+0000,photo,128,324273577645211_538709312868302,1024,false,false,ranked,42,false,,,,
【爺爺來找碴】團長來請粉絲們找爺爺的碴拉！共有5處不同，你能找到幾個？答案下午五點揭曉！,2013-09-05T02:00:00+0000,photo,11,324273577645211_535722296500337,642,false,false,ranked,31,false,,,,
肯德基烤炸雙享餐,2013-09-04T16:00:00+0000,video,18,324273577645211_10201333410951223,388,false,false,ranked,8,false,,,,
"一邊是炸雞~ 一邊是烤雞~ 左右都想吃為難了自己♪♪♪
團長為你想吧~ 爺爺為她想吧~《烤炸雙享餐》已不可自拔~♪
裝作不在意的你，快到肯德基面對♪♪♪
新上市《烤炸雙享餐》只要$＿＿＿！知道答案的粉絲請留言！",2013-09-04T02:00:00+0000,photo,56,324273577645211_534177209988179,1040,false,false,ranked,87,false,,,,
"2013/9/3~10/7 期間限定

《烤炸雙享餐$399》適合3-4人，同時享用炸烤兩種美味！含：六對/12支烤雞翅、五塊咔啦脆雞、二包脆薯(烤雞翅可更換為烤半雞)。

《全新上市三味烤翅》港式蜜汁、天府香辣、普羅旺斯香草！",2013-09-03T02:28:37+0000,photo,30,324273577645211_537406052998628,466,false,false,ranked,8,false,,,,
"從上弦月團圓到滿月～從A餐滿足到H餐～《中秋同樂餐》圓滿每個粉絲的飽滿月圓夢！
香香的一塊雞，已經打動我的心♪ 脆脆的一塊雞，叫我思念到如今♪
你問我肚子有多餓，我想吃有幾份~♪
我的情也真，我的愛也真，______代表我的心♪♪♪
粉絲們請接唱～",2013-09-02T16:27:00+0000,photo,42,324273577645211_537476526324914,776,false,false,ranked,6,false,,,,
"雄壯！威武！ 嚴肅！剛直！咔啦！脆雞！新鮮！手作！外酥！內嫩！多汁！入味！
阿兵哥必背精神喊話，覺得改成這樣比較好背的粉絲請按讚 XDD

留言告訴團長大家都當過兵了嗎？已經當過的粉絲請留言「我當囉！」看誰能搶到尾香！",2013-09-02T16:00:00+0000,status,,324273577645211_534176506654916,711,false,false,ranked,40,false,,,,
"中秋該送什麼想得很疲倦？最佳選擇還是肯德基禮券！
買越多送越多，最高可送10%等值炸雞貴賓券！
立刻電洽專線04-2426-1547",2013-09-02T02:00:01+0000,photo,12,324273577645211_534170633322170,576,false,false,ranked,5,false,,,,
"今天的微笑模範生【高雄沿海餐廳－慈伶】曾經徒手翻垃圾桶？！原來是曾有位客人心急如焚的在店裡找鑰匙，貼心的慈伶猜想可能是用餐完不小心連同垃圾一起丟掉了，二話不說就在垃圾桶找了起來！挖來翻去還真的找到了！客人又感動又不好意思的說「沒有鑰匙等一下還真不知道要怎麼回家了。」
跟團長一樣覺得好感動的粉絲。請一起給慈伶一個讚吧！^O^",2013-08-30T16:00:00+0000,photo,12,324273577645211_528865043852729,1164,false,false,ranked,17,false,,,,
"【爺爺來找碴－解答】團長來請粉絲們找爺爺的碴拉！共有5處不同，你找到幾個啦？

原圖挑戰：https://www.facebook.com/photo.php?fbid=535722296500337",2013-08-30T04:00:00+0000,photo,2,324273577645211_535723216500245,244,false,false,ranked,3,false,535722296500337,,45,55
"開學了！開學了！遇到好久不見的同學，當然要一起好好大吃一頓！
團長特別獻出《假日全家餐》只有8/30-9/1，限定三天喔！趕快揪同學一起到肯德基報到！
已經開學的粉絲請留言「我開學啦！」",2013-08-30T02:00:00+0000,photo,107,324273577645211_535107303228503,926,false,false,ranked,36,false,,,,
"因應颱風襲台，為保障服務人員安全，如地方政府宣布停止上班時，肯德基該縣市餐廳將暫停外送服務，歡迎使用內用、外帶、車道服務。
團長請各位粉絲外出時要小心風雨，注意自身安全喔！

停班停課公告：http://www.cpa.gov.tw/",2013-08-29T03:38:46+0000,status,14,324273577645211_535154359890464,880,false,false,ranked,18,false,,,,
"我的小時後，吵鬧任性的時後～♪　我的外婆總拿炸雞哄我～♪♪♪
夏天的午後，好吃炸雞安慰我～♪　那美味　好像這樣寫的～♪
肯德基　咔啦啦～♪　肯德基　咔啦～♪♪♪

知道團長唱的是改編哪首歌的粉絲，請～留～言～",2013-08-28T02:00:01+0000,status,5,324273577645211_528867213852512,774,false,false,ranked,82,false,,,,
"【爺爺看世界】看到爺爺身後那高高的～鐵塔。就知道爺爺來到了浪漫之都《_______》！
知道答案的粉絲，請～留～言～～～",2013-08-26T16:00:01+0000,photo,16,324273577645211_528866693852564,1025,false,false,ranked,94,false,,,,
"去吧！_______，就決定是你了～
粉絲們今天決定要派誰出場打敗你的飢餓呢？
A.咔啦雞腿堡餐
B.烙烤雞腿堡餐
C.莎莎霸王捲餐
D.吮指雙雞餐
E.田園雞米花沙拉餐
激省午晚餐選手戰況分析：http://goo.gl/vcNlMf",2013-08-26T03:00:00+0000,status,1,324273577645211_528866227185944,492,false,false,ranked,26,false,,,,
"【小資東西軍】粉絲們今天想吃《陽光起司雞肉堡》還是《經典原味雞腿堡》？
請、作、答！",2013-08-23T02:00:00+0000,photo,17,324273577645211_525985404140693,934,false,false,ranked,50,false,,,,
"肯德基早餐《吮指嫩雞粥》內，沒有下列哪個選項？
A 新雞肉鬆
B 吮指嫩雞
C 甜番薯丁
知道答案的粉絲請、作、答！",2013-08-21T16:00:01+0000,photo,7,324273577645211_525985047474062,590,false,false,ranked,69,false,,,,
"中元普渡要拜拜，KFC雞桶好澎湃！
正逢周三享雞會，滿足兄弟每個胃！
【周三享雞會】活動辦法：http://goo.gl/G9T2qn

團長提醒大家：拜拜保平安，出門更要平安！需要外出覓食的粉絲千萬小心風雨，安全第一喔！",2013-08-21T02:00:00+0000,status,13,324273577645211_529564803782753,638,false,false,ranked,6,false,,,,
"因應颱風襲台，為保障服務人員安全，如地方政府宣布停止上班時，肯德基該縣市餐廳將調整營業時間為早上10點開始，並停售早餐及暫停外送服務，歡迎使用內用、外帶、車道服務。
團長請各位粉絲外出時要小心風雨，注意自身安全喔！

停班停課公告：http://www.cpa.gov.tw/",2013-08-20T14:27:04+0000,photo,186,324273577645211_529559773783256,3016,false,false,ranked,60,false,,,,
"不會打兵乓，也要會吃兵乓！
【肯德基海鮮乒乓】吃了讓你乒乒乓乓～ㄅㄧㄣˋ棒ㄅㄧㄣˋ棒！

網路訂餐滿$450免費送！立即購：https://www.4128000.com.tw/",2013-08-20T04:00:00+0000,photo,6,324273577645211_529452823793951,366,false,false,ranked,4,false,,,,
"這次爺爺來真的！真的爺爺這次來！
打太極、跳恰恰、搭捷運、吃芒果冰、騎腳踏車、腳底按摩…爺爺大呼台灣真是so good！
粉絲們最想帶爺爺體驗台灣的什麼所在或美食呢？",2013-08-18T16:00:01+0000,photo,40,324273577645211_525983427474224,2037,false,false,ranked,29,false,,,,
"夏天辦趴當然少不了這一趴！
簡單3步驟，肯德基《_____夏趴同樂餐》送到party現場，讓你成為趴踢超人氣咖！
知道答案的粉絲請、留、言！
外送菜單看這裡：http://goo.gl/YTmezj",2013-08-15T16:00:00+0000,photo,29,324273577645211_523702867702280,623,false,false,ranked,23,false,,,,
"全民激省運動～開始！請你跟著團長這樣作，絕對讓你省上加省！
【動作一】上官網找到喜歡的優惠券：http://goo.gl/L0G59G
【動作二】到肯德基餐廳，列印或拍照出示優惠券給店員
【動作三】輕鬆省錢享用美食！",2013-08-15T02:00:00+0000,photo,41,324273577645211_523567557715811,485,false,false,ranked,11,false,,,,
